INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);SECTOR IES;CARACTER IES;MUNICIPIO DE DOMICILIO DE LA IES;PROGRAMA ACADÉMICO;ÁREA DE CONOCIMIENTO;SEXO;AÑO;SEMESTRE;MATRICULADOS 
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;2
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;1
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TÉCNICO PROFESIONAL EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;102
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TÉCNICO PROFESIONAL EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;14
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Masculino;2022;1;29
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Masculino;2022;2;33
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Femenino;2022;1;63
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Femenino;2022;2;76
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;86
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;48
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;26
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;12
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Masculino;2022;2;30
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Femenino;2022;2;35
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Masculino;2022;1;25
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Masculino;2022;2;20
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Femenino;2022;1;112
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Femenino;2022;2;103
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;83
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;83
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;24
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;30
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;6
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;20
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;20
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;27
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2022;1;21
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2022;2;12
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2022;1;75
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2022;2;67
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Masculino;2022;1;8
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Masculino;2022;2;12
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Femenino;2022;1;32
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Femenino;2022;2;35
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;15
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;17
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;9
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;32
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;41
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;21
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;9
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;5
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;49
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;60
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;18
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;22
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;41
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;42
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;11
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;6
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;54
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;33
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;52
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;28
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;15
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;4
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;11
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;3
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Masculino;2022;1;8
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Masculino;2022;2;8
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Femenino;2022;1;25
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Femenino;2022;2;19
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Masculino;2022;1;33
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Masculino;2022;2;27
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Femenino;2022;1;8
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Femenino;2022;2;5
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;8
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;12
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;13
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;10
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2022;1;67
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2022;2;63
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2022;1;201
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2022;2;205
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Masculino;2022;1;10
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Masculino;2022;2;7
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Femenino;2022;1;39
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Femenino;2022;2;32
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Masculino;2022;1;37
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Masculino;2022;2;38
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Femenino;2022;1;40
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Femenino;2022;2;36
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Masculino;2022;1;18
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Masculino;2022;2;15
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Femenino;2022;1;28
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Femenino;2022;2;31
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Masculino;2022;1;7
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Masculino;2022;2;8
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Femenino;2022;1;27
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Femenino;2022;2;26
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Masculino;2022;1;42
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Masculino;2022;2;40
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Femenino;2022;1;53
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Femenino;2022;2;68
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;5
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;1
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Masculino;2022;1;10
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Masculino;2022;2;35
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Femenino;2022;1;6
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Femenino;2022;2;21
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;3
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa de Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;1
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;67
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;67
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;19
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;8
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;1;1
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;2;1
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2022;1;19
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2022;2;4
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;1;44
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;2;35
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;41
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;62
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;36
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;56
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;42
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;1
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;52
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;4
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Masculino;2023;1;10
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Masculino;2023;2;607
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Femenino;2023;1;27
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Femenino;2023;2;1193
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;809
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;565
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;191
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;113
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;103
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;112
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;19
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;15
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;246
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;188
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;244
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;182
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;222
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;158
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;27
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;25
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;60
